ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,WQI
6.424124633284233,36.00469771380176,18668.492534015797,4.77334139770986,343.0597467976797,424.48793979174894,8.413360020653457,76.84741263358936,3.6990052853322903,68.74500661231514
6.63148898323217,292.72592519647185,22015.814758046487,8.91742142118923,359.203120705221,384.90096339999377,11.903401458674018,65.1632457988639,1.1036376992197683,59.53582672364569
7.845697780975133,173.09962090551426,34262.98684509049,6.9087257199956085,346.1556614690816,441.1509755433186,11.229798582424758,61.06594449226165,4.730404836099891,65.4419175268272
7.274894631654769,234.03919465921842,11239.88412855465,6.7099885754805655,373.70125695722504,508.202137589015,13.502114805581225,48.23433342493316,2.7801110188922373,65.7183562780725
5.589567875709813,295.7797538916182,15111.602622675397,8.345195998049853,314.4833448205469,456.5301208347318,12.887747048577058,47.43403235732056,3.4152354183736096,59.506893504104184
7.259267175515836,90.26610422156273,33017.44749203649,7.633487196174812,376.01562217665656,415.29530628883356,14.536795186814482,96.9746248115586,6.186805851927214,60.659746430759924
6.691934175666947,143.24471980579628,30160.29205521672,5.3070482284311895,377.41999462589536,499.2457605328551,13.791601845162276,55.963880594214885,3.799032288986803,64.48205132799144
6.458462399755233,176.9161043299436,19094.946825463376,6.893641956208946,376.3014803473164,348.2119758226964,18.079217765111057,75.76845430734923,4.00260240381081,65.1569714420216
7.489341031072694,137.29971831004573,28835.21600896576,6.497249540160423,306.59408530654093,407.0064368355719,15.273645799159008,68.60215151840283,4.764500913195397,66.65694010997025
7.824799617996761,338.79492606694464,24729.726739936264,4.383200667090919,326.26649463051234,408.9129651519705,15.373014833580758,21.596984622270362,4.758000915811048,63.18816458705113
7.745024095292959,131.4582324938566,34002.1968720079,5.964585650144193,342.5786795512174,326.04373932457236,17.495471371683564,94.67921317021748,2.621203348933325,64.4496717309199
6.328625981421889,155.55625764105068,22596.076750614182,6.724689516975301,278.1663182068398,391.4100670172514,12.833693748711255,76.94534366041786,3.9095522266984384,68.87128531115438
6.7526300993190285,216.35112252823814,30205.05691098066,6.827573602762236,396.7968083234406,259.00322552837576,10.214367669924545,53.71727753112306,4.0542287918887405,68.55672853791262
7.265010745122851,103.8280379139129,43136.09528394096,4.776652864484037,332.508938659913,577.9742438130363,17.62091097389675,65.54613592912648,4.408040344943241,67.94418822983799
7.780436101697887,168.34554305949888,26784.79324037973,8.727498374571214,344.35711550418887,350.00689692509496,14.407525244324338,47.61306612154135,4.433832911374929,65.41081664075983
6.616660609723768,225.396260900014,22394.62532635875,6.846845411662842,309.9198224109119,551.8891305137049,14.418053623696785,95.21952765537814,7.881161843166186,57.848801309853066
6.851472818668946,173.3711676493991,27779.575881767836,7.056329614990845,279.9248976253191,428.0467604575594,12.100010235409291,51.47747666813657,2.236210344119133,73.11212740400353
6.114932020795178,192.52905128800413,19077.75313436892,7.600962457509755,308.8388045810092,470.1891305724767,12.149434000689268,57.63065605288545,5.470137430296934,63.98836902595792
6.043034700735463,157.65343100413034,41103.74164419786,5.817885619144493,341.7681675053435,385.8960161319255,16.54016701631253,54.327022749638544,5.775063708749588,62.035987617919886
7.650020657915358,78.84237526553864,23440.56830156785,7.684533959699045,359.9371525101477,441.63437535693396,16.95396739441283,67.28607040334673,4.739175960885291,61.31899574589187
8.084992022856659,225.72745690713907,19816.533438195896,6.449388030972726,339.47166162410883,477.0391711990749,16.351470217239974,87.92506400222902,3.0245269076903876,58.93711401868637
6.942391902735733,340.3946457317793,15314.48795983971,5.655121689029213,346.868960649678,478.16419315153456,16.378884816336424,94.62999118552253,6.497002045401439,61.14566590857596
7.8028263183136195,201.47213046267504,30777.76153285151,7.8601712400330985,319.51894501274495,486.98187120594855,15.707088611779277,59.61606169244325,0.712025702889703,63.67017681830288
7.289308820038107,218.02112937980397,28937.49930262191,9.237510788202712,352.84994264981714,395.5333831968659,14.39456819023447,72.05214371708676,2.9750999541732606,56.004393223581985
6.4839041963159,255.41782040934876,18021.165028687254,8.087244060228748,392.3133146554363,386.57122620069157,13.473860947037059,67.31048660166518,5.757523295834217,59.055924628619124
7.2891164844067315,98.45356027626407,26611.610760979383,8.384466347710646,361.19157769755947,297.4658939785917,17.630971549824658,50.29425176889507,3.444832594866223,65.76938503155918
8.230429253172776,336.20117265036845,9931.552254297148,6.219054090156551,365.3816755301176,466.85752089415496,12.8788373885287,104.7608891935351,6.394696787200278,53.89469484915849
6.9713391687120385,216.18630371382417,23479.76460058525,4.603570406247315,344.7606559722652,511.59029690587545,15.10993764164224,87.80415299674009,1.7322928829823994,68.51072350571813
8.251714924651205,330.5485519271287,25622.050816613555,9.235206283149761,272.87379721601593,554.2785343934344,11.58796100613726,69.02585359537656,2.331847159077988,55.98682516778794
4.904203916728204,141.35736035808085,35658.63847647378,10.08177233410714,291.21333877475024,449.41381076644063,12.022102889448648,91.3100174959838,3.202542744809538,56.379737647760415
7.657522003500179,345.444953804626,15833.449578170485,9.314210160654524,351.19503202655375,363.68161816731447,13.29153629642832,85.39370740348488,4.626098916304793,54.23977818737173
7.069637654590537,262.01243952278264,11773.178969581406,6.496321091530375,332.56243792159654,289.23230853684356,11.588184869818509,67.30978145730809,3.6669697744299654,68.30799302096497
6.760794119627306,244.24320686818868,14836.576312599667,5.268048491906733,350.5937154589131,508.33333864666804,16.3935554764349,71.21541768524789,3.2644011211563684,66.85333914862792
7.073408621228402,218.72195634825184,11307.45199748064,5.4014759532706496,400.0569367137629,281.29787465779714,9.955897245364913,90.19401827802646,6.130594646647786,70.72898856624141
5.409944868319286,180.11771055404404,32693.258862071867,4.474401148578927,362.0414399691733,397.75167378049866,14.297688870143219,50.86154270192511,6.270167463083727,68.23313976059272
6.824262489729991,296.0425326779098,34389.114360192296,6.838932072384932,383.35544822971286,407.05545376450834,14.397524290526544,92.77905115714142,3.3784303514386664,56.62608534411004
7.285690057209397,211.22878958784375,24561.73262359063,9.408516937123682,336.7872555788292,419.4435889719185,8.567601265040958,62.39819902903814,1.435348289005506,66.99918122452391
8.182315235793213,42.634423713027815,31770.359565481187,6.7875060521916355,300.7113729006224,427.8642080028672,12.676928538429173,90.39482788556107,0.7637742562189302,68.25876123419344
6.585383825381082,110.6250830634398,23071.667044641883,7.453484350522412,330.6853536314264,436.051804509406,14.767098614144428,65.91637444059488,4.3589351721705345,71.29391015168585
6.35320511768545,185.1323398245802,21239.106818393873,9.063395446456312,300.8099274512345,231.77093903371764,15.286183979882205,71.40169955956755,4.983933433328197,64.84430521743684
6.598594365132371,224.7999186532444,19335.699047569906,6.3938570322514,395.33179827089793,426.17247278961014,13.387078374199502,65.45106629484066,4.094496678367818,66.62722613210941
7.7323216941616595,195.47292088800833,19516.872068979475,10.053297185079392,364.6156430614188,246.63395407104983,16.030664613442145,57.49050203502036,3.8936378393788624,61.66889606554459
7.263000887727747,297.517663183493,9617.58754952775,9.98814161124618,353.8204998651312,483.5774458472796,13.672051228291878,61.67912162969101,2.793186077958876,61.3814111358331
6.576191836986369,43.91185087691002,24114.038108858713,6.803332991979276,382.4377280891241,380.58998753571103,14.04095873622517,88.06578245069707,4.982469690870758,67.32786935600264
7.410613946490685,211.4870349204128,21677.32871828765,6.1336986039711805,252.197743419071,252.43706198213198,14.754961606959661,28.973376277240504,6.517278068348365,72.2123128290842
7.077662039478432,54.561661969027625,27962.885792623005,8.04585706958547,356.5255180537064,359.86362580916995,16.780998886202507,46.1765448831226,0.6746834839966662,71.038858144933
7.774915992426312,260.77698363873344,22748.187971508876,6.478712586221713,280.5741686278251,379.3939728652277,11.972845992753404,54.392452650270364,3.883748216818427,70.2828501513947
6.438357524898118,192.4433028446398,20698.370387447267,5.265167174398996,332.70977206137354,520.2559694044004,12.539534382445108,48.74648332102366,2.5444774758795994,73.1282580694631
6.737870282721786,233.56879776192946,15030.455759938955,8.92185798028447,320.5316963013114,440.7310193400196,11.993310524812356,90.15967376664783,1.7643010089192224,67.06276476768679
6.686313477494274,130.8893631528187,22577.22589457409,8.82467108091562,359.4694644838779,452.5555955480464,13.0034068515742,86.12283164565127,2.305036193823376,67.20470683332685
5.829188041494305,302.3571945326201,27905.897846529297,7.233267405645341,342.12749155843824,519.4977307376481,18.278702774239292,75.47250895031385,4.569509283526607,52.561106888402215
7.236896221651661,283.3379731247081,12853.288071329114,5.105702869407733,386.80468694447154,417.30845696604086,15.718175957989466,55.79513492035944,4.607443296386749,70.79546041985323
7.208844217743912,246.683544240951,22699.790029445914,5.1557106231739205,308.9241135626955,485.33503688259225,10.606730764493474,87.36082986870619,6.1904316417622,65.8679492905236
7.004090765313968,189.63862025092473,23864.343612235873,7.160843932628729,361.36457558533135,479.7088891145594,12.198659103233975,40.589921184071294,4.0131723207181915,63.71211478733894
6.812330293299882,246.38858282361056,16255.481731053886,6.2501934482424515,339.4889286759533,322.082440514447,15.118301672829206,100.27172224236698,1.3626675551956322,67.22426429676446
5.867703406359668,143.4485945610121,17297.149560735998,6.488360601787588,267.5883891971379,542.8386862103864,11.280476657201689,55.04592324515919,3.6427456864360424,71.0255166274172
6.663483741787712,268.44445272165694,23844.886790129716,8.532944732590005,296.2553416590787,311.37585759434444,11.823979877555729,61.80743645053699,1.920431391676324,69.1977799400572
6.725828386778584,331.95847154591365,12932.631853659017,8.099768976133836,327.0048786591133,498.38933195822784,18.034878998522444,59.130498392084576,2.1898061703669924,60.345562583739365
6.358178184622705,285.6488447983349,24799.38972199514,9.06721402074642,377.4916979956691,303.63415704754937,12.15987311458044,48.83028137442117,4.870838587609743,62.55343576253366
6.8709714306671925,141.63180241540724,14837.1650107264,5.514065164934113,351.5489223022846,473.09894305213385,16.86400044808816,96.8018099829907,4.29127135839163,69.8470935970349
7.323240685451631,228.91338538184823,30502.829544265733,6.4852126469699325,286.29996704477145,573.9531902520139,17.765969568592816,78.62231409255179,4.881348393152996,59.5375487552353
8.508948720968425,96.54867649930819,40702.6219631064,8.138472543190169,327.38735087811364,407.9617074759831,11.799613726493106,85.4475286732766,3.463760729092408,59.86695734504472
7.139662250265471,245.79122489405407,15113.945586385442,7.672117511519337,413.7122579517212,404.4915485717483,11.330112330328575,46.421291647027665,5.185794345138034,63.83779853509517
7.206040312578211,236.0482730290031,26273.662898997398,9.298570573881433,337.4489333936343,473.83519994534794,13.171603740556504,68.895005232064,3.379895652564833,61.85949791603929
6.940443267387066,50.414692837426884,16186.064760943846,7.630805058856104,319.90697699710415,398.64828352299656,10.734116837979125,74.33645902930246,5.6750242491133704,69.61283762318418
5.464983027760766,107.0572924870109,30327.633390382318,9.772163656158328,352.66958563024883,570.4622962994257,14.363101635508228,70.33210437679749,4.516958409207314,56.03037932242715
6.978788899640627,177.34888826049863,11877.932727318279,7.810026702584711,363.5357231832788,440.37537995669567,13.38304426443984,47.434024782912005,3.6895046942730736,70.97750152919856
7.048184167952821,175.9312202287339,25844.6940674217,8.59325117138299,314.75326610079765,399.38643934234193,15.081740047658904,83.20800033809019,4.318139566264145,65.18384186113198
8.97059368998823,103.24184516649558,15016.088264885178,6.514727579823314,353.1029909748575,381.7771577683453,18.190830368698464,67.94480132456248,3.9732089485376236,68.76322287545291
6.846111228175102,231.1182983481747,20344.12328721305,7.021430817825983,319.84442013316766,350.36412238615833,16.452454942310958,50.72057542971196,6.394159772969385,66.7970043941367
7.24123787386689,220.11788871524095,13751.797798821544,8.366416605759213,361.77310407317754,374.7796010594008,15.467719326237068,36.31599136715738,4.368156433868184,64.50737006891282
6.972230584235805,184.45846944171845,28578.803767166028,9.419467255889582,339.78772631885136,396.94612850731227,8.101854761096245,75.70666421583807,3.9975809914082374,67.7518007060839
6.065057569904374,139.53667998733096,15304.157164483306,8.09385542396613,352.2787130821157,385.98887412011356,15.330127946307126,105.207291746104,3.642263714423801,65.43695118228896
7.914258251612017,283.8965701133251,26415.71407465462,6.875242342098071,302.6326581532998,372.3459780690317,19.167882982113646,49.7559316264595,5.264776328867517,57.62040458451112
7.60154642614942,332.4325690470636,19247.215773901335,9.066002544292513,300.14854463708565,592.9072984281952,4.968432451059449,68.72715280660745,5.061870008580257,56.5917442016611
7.632825557634438,161.31508129227703,21084.221025609095,3.7120320155801787,370.8198921863758,342.5923938808408,16.068147628926877,83.76795646546523,3.5892375545310578,71.69234194711126
6.272490036164209,151.02664662761435,23182.047259201026,4.86664824773969,329.8241447445802,436.73060701169396,13.521924275730607,45.68556374237918,2.266537728065787,76.17190634722377
8.12223544874888,239.29661323295971,15905.40262672921,8.022451335502584,344.40138968397446,472.40168078086975,11.450614990931166,58.320691694639606,2.6470477924324696,63.969855120444336
5.878519149766175,171.3576496202411,23682.936908327094,7.0211625343796875,320.7441829165392,475.4086396466986,16.40338575173586,52.23745953181757,3.723756190686706,66.35525432545931
7.469485675040216,188.84822394694126,34242.676514835286,7.908270476686248,368.9490709605458,420.3114339374022,19.12911770182199,81.75482711719273,6.0233912591786245,55.72580954058891
8.752364500647984,259.1722521379737,15775.241713338286,7.096611283647913,308.6876007988137,405.74379425221525,16.325692186513262,87.20836110966495,3.624735056129629,54.53128620435507
6.207570939895449,47.251512999416576,31374.48114619076,7.856418541905809,327.57595040396467,461.1237992991605,12.886424146215422,68.54458023570776,3.108814585051653,69.86874276593143
6.546961816317783,305.46418598821356,33984.78106790227,5.778395768510214,364.43971250812524,446.32173199825604,11.169590526775531,52.532254896094386,1.3589210301270307,62.211673449307455
7.079721092070113,205.8144419463473,15470.760087775649,7.855729129119537,379.91870796657065,404.28329321859894,14.433882901368632,58.915344993154434,6.270312153403445,65.81318810746994
6.597219476707041,167.08054843502558,10359.563159275584,8.491621792311378,312.04962835893264,300.04971426204554,16.619507877144763,55.91202377205195,4.85354221897219,71.07226870877197
5.759469255147094,192.8612676622841,24415.687201374116,8.830825905896848,411.3873592782353,387.5661022133402,12.838840921298818,50.36369821403189,5.194014955008787,61.72829730845631
7.054850379844821,196.9943484016415,17620.73981786502,10.020331441973049,345.52966774774467,333.27598690340335,13.12885102504761,64.36738878690457,5.442532077894063,65.6073197965225
6.150157029019116,61.503895724405965,36948.825753304016,7.36614766525358,291.2828695276505,371.6272359946939,22.466000749515196,75.1972237513898,3.7529046568615554,64.00039698795723
7.378873944508145,319.5950581962589,22278.460323998657,7.410866630270768,347.76208194359873,427.6578590813568,17.235955837879178,73.84411911085631,4.126885950621303,52.931424076479274
6.264460612612957,203.3060505816495,15582.404735718566,4.715241303739228,317.6800314206617,453.6988915197293,17.450386035180898,65.86828216688782,6.232902912927991,66.2744052152535
8.239947524014031,235.44017043579,12822.723911906309,6.202882898292362,350.3627394873271,567.4362201033925,9.619142281823564,66.91286138920582,4.269371333978706,65.27792428727942
6.373397366131011,276.12398164592344,30719.239672726642,6.710376888990081,331.2857500935865,382.0074896876949,11.878433962119619,64.69518727856354,4.881287935095992,63.640377715835946
6.742350787035459,118.30700339517598,17430.528207326508,8.575479328414533,335.9709476076058,486.97005082201207,14.224044918362717,45.24461537333963,5.305826075800767,66.87900313045424
7.650813773895736,237.87775192281828,22350.630395683427,6.083498313865556,296.5362649365542,449.47680195502693,10.996587326344551,68.56215835172596,4.9643969986339656,63.76541013085329
6.015308546852836,178.5887127280965,29646.421960899846,8.194510029623249,372.6024492286544,528.6798136511832,18.80119189666788,56.661990632725605,3.8077462446002595,59.51534929702257
7.181967947683304,267.7416620173195,18125.93318455336,6.99756742455493,286.7549053139587,471.0982975676501,18.230936919771935,44.442508493449,3.9491742357791204,61.63440823127318
8.045714203425943,29.82180637188037,21632.569370078716,6.734247827327857,288.6494041838002,344.3214858170947,12.399363987847838,71.93128907384934,5.166460656963913,67.79565604531935
5.714013412351018,192.0724559806985,21867.45272141984,7.373340953699884,347.69441396589946,287.1563176567015,19.351755819822454,56.21231941730328,5.164004289902089,67.24284845534343
7.147707086825843,151.77434753728306,27466.596092128733,6.413265441620736,397.1137698871188,449.9009359734004,13.987243709840174,69.64406274014138,5.752348898529193,68.64478865361012
7.207906235398739,234.58103605073245,26725.954684082608,6.3564441278610015,318.8962761174237,382.72392016796874,21.768169152167147,79.56220504111084,4.826645474964758,63.96410030342713
7.625458297421848,237.60353498945616,20239.090149961372,4.442821141314829,361.03889290815863,346.5749003239522,14.434058391575109,50.796180461676286,4.894908420388083,70.27714456562715
6.010439431297534,143.38992841423791,22509.192491972142,6.628068689008166,375.9336070745418,323.5937836373538,15.728578250985265,67.47394051316755,3.3306499498233295,64.02368060236583
5.943634709532579,143.0260908659165,19025.767907812093,6.28004778077691,365.58737749176277,437.8780398069724,18.199710323508675,37.033233892314215,3.1282757333921474,68.38846740792782
7.417553252493518,191.14677051541364,10179.100744644442,6.226028515976381,320.5516684330527,545.6166159450692,17.83290004942343,90.52052944974842,5.170946011527242,64.58922728331329
7.237587738586549,128.26862181478333,24060.806859185035,7.625309593885061,289.358131312237,392.3062123435167,15.53219619840768,44.25493604977949,3.1387223979754375,72.29063597327486
7.200394280276702,267.3586956361702,37137.53408666454,7.987947929185765,244.6980973731458,472.2216248860258,13.576579041668493,57.762885401642,3.968948495324707,63.06821074644487
7.2771585675975805,170.4634239642043,14930.246874471497,7.348291756963492,322.48638002150426,416.8186919825926,15.542398099979359,87.41407846022332,6.068534861456936,69.02343042236222
6.455980222737208,0.0,15815.762323178376,8.493122785674212,380.12349474248697,321.8494328717286,11.551447484371655,62.24763318270423,5.830855438517633,66.76058515664208
7.185802957728803,170.0142354702555,15034.17782685007,7.863342888745548,288.0333606095226,483.7849074808334,14.456401156592348,46.8416370191952,4.452683246195775,71.3196656905805
7.234457978638945,116.91649433248222,27796.73422978498,6.557415715291537,361.0083939007506,337.4246364778103,10.672077402506016,77.40917171658457,3.555790630249435,72.05750468167133
6.428518865578906,69.49793476312436,25587.88363357152,6.30571557142843,294.9938987979251,426.7301304474852,8.657355079759096,77.04851939441896,3.814931634484743,69.05754608232868
8.492619608915806,101.0058689421942,20731.698460668347,7.469233355150269,337.2429030554735,397.6783667995756,14.15128029241833,55.869018570156264,5.301490211583422,63.99821307726571
7.37906633672943,208.7526777466376,14655.84750688828,7.860650664852852,361.3116645662007,496.4461947652553,17.786833672015018,57.601175667513616,3.9452510838307515,63.05926793622514
6.046957202237881,306.2912662598585,22739.014333119394,9.096766460547247,306.6201825264629,340.3479206023451,16.777413924788178,59.03345647011062,3.162576410484604,59.73646223636468
7.525242886907064,225.0547579091984,9483.022981313565,8.786759567410144,339.8193872278766,456.26959262415676,13.754263112823175,62.6876166290235,5.823662134611961,62.98418491667485
6.220254663818142,151.47972894274082,23147.412534859945,6.187790490239246,316.3963465309869,357.81620741210395,19.24096909452649,35.71246276925109,4.272400208693922,71.5973442930276
7.629667682993961,236.4723356136562,28972.195088703473,6.846990579809107,361.20594635752707,384.1115830136972,12.292815827460279,63.097218222110406,3.1341162685123805,63.3063034035183
7.926876463205923,163.27277518248064,11990.406906930577,8.006526707376654,342.4126867393855,134.18398179679184,8.24650201460593,94.54262717093037,4.7184102833989465,65.77574159219779
6.343454145318631,144.43197046694843,9739.853785362691,8.601996667088457,335.26030697717067,592.3678857294327,7.453696117397113,51.664480524212735,5.456827619788762,69.89898104238728
7.770700903395458,107.65098654136125,34635.50313355887,8.408454203057188,395.3339984056791,469.04455462609855,10.456427178212849,56.66410250448378,2.488490402818359,63.34933546953553
7.330224741549198,59.85369545986248,17105.92288396332,6.90418325075298,359.4922456947321,363.61220112494686,16.449874229786687,47.062117388857665,3.699319129970598,73.72532593921592
7.657648127995592,168.80610347524438,31087.582767550575,5.118966021357226,305.3859253549484,335.0275449333605,12.095591949597841,75.79459082232566,3.629974948617382,69.28176056148794
8.517434386123158,212.64427919361054,20768.018678417346,5.501595435631613,329.56544396808954,385.3480997696528,15.382875925571906,85.25115773027802,4.678430748675215,61.72486801011597
6.803689507197704,192.27010639880882,20704.36146446938,7.408950271479122,329.9640485968136,482.3503627855561,18.938850150751932,84.885085426842,4.948012484289787,62.60707682135708
6.397011068514008,166.7226457642113,25507.301595973164,7.513338369136518,336.21278290500845,273.63320595320596,10.699709112266582,46.03183057770144,3.1727891330807716,72.20941022738407
6.2883884562995815,124.34031514425752,14928.009146028475,5.351980939848422,433.9803710642998,413.67324645645294,15.435499195387669,73.99666768795136,1.7608732361409625,70.80184411351888
6.3473517720276496,248.65969533479748,23059.977147965164,7.066854416333907,347.83407570843985,566.6513497970138,15.616889217967167,88.94000054742777,5.547698131899101,55.92661305460679
